opportunity,propsId,updatedAt,organization,anonymousProponentName,challengeScore,scenarioScore,priceScore,teamquestions,status,id,updatedAt,versionsId,versionsCreatedAt,totalMaxBudget,minTeamMembers,mandatorySkills,optionalSkills,questionsWeight,codeChallengeWeight,scenarioWeight,priceWeight,orgsId,city,region,country,maxQuestionScore,questionsOppVersion
76d04eca-334f-44b0-ac74-08910851715f,50f05370-8eb1-49c5-8394-8bf57b496dd5,2022-06-22 15:45:27.596000 +00:00,757f035c-2707-4728-b4f1-481d6af3d6a2,Proponent 4,,,,20,NOT_AWARDED,76d04eca-334f-44b0-ac74-08910851715f,2022-06-22 15:45:27.639000 +00:00,bad6b539-599d-480c-8dd8-3b6e350c87bb,2022-04-29 18:19:03.380000 +00:00,1000000,5,"{Agile,Back-End Development,Data Analysis,Front-End Development,JavaScript,PostgreSQL,Scrum,User Interface Design,User Experience Design,solution architecture,data integration design}","{Geographic Information Systems,Data Visualization,OpenShift,Amazon Web Services,identity management}",25,25,40,10,757f035c-2707-4728-b4f1-481d6af3d6a2,Calgary,Alberta,Canada,40,bad6b539-599d-480c-8dd8-3b6e350c87bb
7e66873f-fa48-47b3-9bc7-5667bb7ce254,62770dec-d85b-4c06-b790-7566ca14d1a9,2022-02-24 21:54:50.719000 +00:00,4da82e8b-a429-4d42-be7d-87e08e5cb6fb,Proponent 1,80.11,58.67,100,17.33,NOT_AWARDED,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,4da82e8b-a429-4d42-be7d-87e08e5cb6fb,Vancouver,BC,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
7e66873f-fa48-47b3-9bc7-5667bb7ce254,1e69e99a-bd12-4bfa-b470-44fc9f3cbc62,2022-02-07 23:50:51.927000 +00:00,f53c4e4d-1475-4a34-9ef7-98abdccb7e7f,Proponent 2,,,,14.66,EVALUATED_QUESTIONS,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,f53c4e4d-1475-4a34-9ef7-98abdccb7e7f,Ottawa,Ontario,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
7e66873f-fa48-47b3-9bc7-5667bb7ce254,ecba8301-ffb8-479f-b2b2-da82949b6e0d,2022-02-07 23:52:19.283000 +00:00,757f035c-2707-4728-b4f1-481d6af3d6a2,Proponent 6,,,,9.67,EVALUATED_QUESTIONS,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,757f035c-2707-4728-b4f1-481d6af3d6a2,Calgary,Alberta,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
7e66873f-fa48-47b3-9bc7-5667bb7ce254,963da239-4ea3-4e48-820d-b4580b001853,2022-02-23 23:01:43.016000 +00:00,64b67d7c-2769-48e1-92db-b811e782f8bd,Proponent 3,68.5,,,21.33,EVALUATED_CODE_CHALLENGE,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,64b67d7c-2769-48e1-92db-b811e782f8bd,Vancouver,BC,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
7e66873f-fa48-47b3-9bc7-5667bb7ce254,6a5ea51c-b002-4dfa-a6c9-4692d7dded42,2022-02-24 21:54:50.719000 +00:00,211b188b-4510-45a7-a406-56b904ea8548,Proponent 5,93.91,85,57.5,24.34,AWARDED,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,211b188b-4510-45a7-a406-56b904ea8548,Victoria,BC,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
7e66873f-fa48-47b3-9bc7-5667bb7ce254,1c4c3efe-6c0d-42e7-8d55-1f42a28c2f39,2022-02-24 21:54:50.719000 +00:00,445eb43c-71e8-49a1-8878-1bd57f60436a,Proponent 4,83.42,55.67,58.67347,16.33,NOT_AWARDED,7e66873f-fa48-47b3-9bc7-5667bb7ce254,2022-02-24 21:54:50.769000 +00:00,26269fe5-0a00-4323-a9c8-98a92401a4ea,2022-01-30 02:45:48.251000 +00:00,1000000,4,"{Scrum,Service Design,Solution Architecture,Backend Development,Security Engineering,Delivery Management,Technical Architecture,User Research,DevOps Engineering}","",25,40,25,10,445eb43c-71e8-49a1-8878-1bd57f60436a,Victoria,BC,Canada,30,26269fe5-0a00-4323-a9c8-98a92401a4ea
aaaebeec-ff9c-4777-82d7-dc032befd337,a36a4540-633d-4e1a-bb37-a0bc535a4730,2020-12-06 06:21:39.680000 +00:00,757f035c-2707-4728-b4f1-481d6af3d6a2,"",,,,,SUBMITTED,aaaebeec-ff9c-4777-82d7-dc032befd337,2020-12-22 20:39:30.969000 +00:00,e541e76e-5f54-4ad5-a549-8a7703f680a5,2020-12-08 18:53:35.806000 +00:00,550000,5,"{Agile,Scrum,Back-End Development,Delivery Management,DevOps,Front-End Development,User Experience Design,User Interface Design,Quality Assurance}","",25,30,35,10,757f035c-2707-4728-b4f1-481d6af3d6a2,Calgary,Alberta,Canada,100,e541e76e-5f54-4ad5-a549-8a7703f680a5
aaaebeec-ff9c-4777-82d7-dc032befd337,da3bbfd7-96d3-4e57-bb21-7e8e0f30b141,2020-12-15 18:48:05.875000 +00:00,d271a245-df05-4aef-9545-3942030925be,"",,,,,SUBMITTED,aaaebeec-ff9c-4777-82d7-dc032befd337,2020-12-22 20:39:30.969000 +00:00,e541e76e-5f54-4ad5-a549-8a7703f680a5,2020-12-08 18:53:35.806000 +00:00,550000,5,"{Agile,Scrum,Back-End Development,Delivery Management,DevOps,Front-End Development,User Experience Design,User Interface Design,Quality Assurance}","",25,30,35,10,d271a245-df05-4aef-9545-3942030925be,Vancouver,British Columbia,Canada,100,e541e76e-5f54-4ad5-a549-8a7703f680a5
aaaebeec-ff9c-4777-82d7-dc032befd337,f23328bb-8c5d-4bbd-a879-ec50e8bcef6d,2020-12-09 16:35:35.673000 +00:00,3f497cb0-1672-4fc3-9c3d-f82621481c30,"",,,,,SUBMITTED,aaaebeec-ff9c-4777-82d7-dc032befd337,2020-12-22 20:39:30.969000 +00:00,e541e76e-5f54-4ad5-a549-8a7703f680a5,2020-12-08 18:53:35.806000 +00:00,550000,5,"{Agile,Scrum,Back-End Development,Delivery Management,DevOps,Front-End Development,User Experience Design,User Interface Design,Quality Assurance}","",25,30,35,10,3f497cb0-1672-4fc3-9c3d-f82621481c30,Calgary,Alberta,Canada,100,e541e76e-5f54-4ad5-a549-8a7703f680a5
aaaebeec-ff9c-4777-82d7-dc032befd337,54df258c-bb75-44d1-8e3a-4fafb08ea669,2020-12-21 22:14:39.085000 +00:00,16c30cde-40a4-4331-9e68-58f198850d46,"",,,,,SUBMITTED,aaaebeec-ff9c-4777-82d7-dc032befd337,2020-12-22 20:39:30.969000 +00:00,e541e76e-5f54-4ad5-a549-8a7703f680a5,2020-12-08 18:53:35.806000 +00:00,550000,5,"{Agile,Scrum,Back-End Development,Delivery Management,DevOps,Front-End Development,User Experience Design,User Interface Design,Quality Assurance}","",25,30,35,10,16c30cde-40a4-4331-9e68-58f198850d46,Niagara Falls,ON,Canada,100,e541e76e-5f54-4ad5-a549-8a7703f680a5
ab3f56b2-c309-491b-9c9b-68b24ebee5eb,c2bae8ba-0119-4379-b2d8-dfc5c6b51ec2,2022-02-08 18:38:31.780000 +00:00,19597999-ef73-48d4-ac56-ff125e20a035,Proponent 3,,,,0,EVALUATED_QUESTIONS,ab3f56b2-c309-491b-9c9b-68b24ebee5eb,2022-02-18 16:22:46.365000 +00:00,05c3640d-a3e6-4a66-b3c2-17f1c40203f1,2022-01-21 17:44:05.792000 +00:00,275000,3,"{Agile,Back-End Development,Bootstrap UI Toolkit,CSS,DevOps,Front-End Development,JavaScript,HTML,OpenShift,SQL,jQuery,PostgreSQL,SASS,Linux,Scrum,Apache,Drupal}","",25,40,25,10,19597999-ef73-48d4-ac56-ff125e20a035,Calgary,Alberta,Canada,60,05c3640d-a3e6-4a66-b3c2-17f1c40203f1
ab3f56b2-c309-491b-9c9b-68b24ebee5eb,91399797-b015-423b-8a49-5784922ae604,2022-02-18 16:22:46.354000 +00:00,fa80fa19-ae38-4283-a92f-d7cd94da9a47,Proponent 2,97.04,90.67,100,26.5,AWARDED,ab3f56b2-c309-491b-9c9b-68b24ebee5eb,2022-02-18 16:22:46.365000 +00:00,05c3640d-a3e6-4a66-b3c2-17f1c40203f1,2022-01-21 17:44:05.792000 +00:00,275000,3,"{Agile,Back-End Development,Bootstrap UI Toolkit,CSS,DevOps,Front-End Development,JavaScript,HTML,OpenShift,SQL,jQuery,PostgreSQL,SASS,Linux,Scrum,Apache,Drupal}","",25,40,25,10,fa80fa19-ae38-4283-a92f-d7cd94da9a47,Kamloops,BC,Canada,60,05c3640d-a3e6-4a66-b3c2-17f1c40203f1
ab3f56b2-c309-491b-9c9b-68b24ebee5eb,754bd779-9edd-4414-a195-84b141901c04,2022-02-18 16:22:46.354000 +00:00,211b188b-4510-45a7-a406-56b904ea8548,Proponent 1,88.8,64.33,94.79163,46,NOT_AWARDED,ab3f56b2-c309-491b-9c9b-68b24ebee5eb,2022-02-18 16:22:46.365000 +00:00,05c3640d-a3e6-4a66-b3c2-17f1c40203f1,2022-01-21 17:44:05.792000 +00:00,275000,3,"{Agile,Back-End Development,Bootstrap UI Toolkit,CSS,DevOps,Front-End Development,JavaScript,HTML,OpenShift,SQL,jQuery,PostgreSQL,SASS,Linux,Scrum,Apache,Drupal}","",25,40,25,10,211b188b-4510-45a7-a406-56b904ea8548,Victoria,BC,Canada,60,05c3640d-a3e6-4a66-b3c2-17f1c40203f1
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,b6b5b2b6-0a5d-471c-a657-1e23d536c3be,2022-07-08 20:31:01.995000 +00:00,736e06ac-f6cd-4e9e-a504-2fee6a0327c7,Proponent 3,85.5,80.67,100,135.5,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,736e06ac-f6cd-4e9e-a504-2fee6a0327c7,Victoria,BC,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,6f1e484c-d14c-43b6-abcd-1cfde0c04cef,2022-07-08 20:31:01.995000 +00:00,df2f8ede-99ce-4c3a-9be3-798db5f481de,Proponent 2,,,,122,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,df2f8ede-99ce-4c3a-9be3-798db5f481de,Vancouver,BC,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,13640c9a-2ff8-4c62-9de7-d4fd08299ea4,2022-07-08 20:31:01.995000 +00:00,211b188b-4510-45a7-a406-56b904ea8548,Proponent 1,88.5,85.33,92.000275,152,AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,211b188b-4510-45a7-a406-56b904ea8548,Victoria,BC,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,f2b59bd9-854d-45ac-afda-847e6695f581,2022-07-08 20:31:01.995000 +00:00,521f5876-e4e7-4093-96aa-d778b19a02e9,"",,,,,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,521f5876-e4e7-4093-96aa-d778b19a02e9,Vancouver,BC,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,ee61e939-6507-4d16-9de1-4434b08eee8f,2022-07-08 20:31:01.995000 +00:00,d087539f-6824-4322-9dae-5117556569e4,Proponent 6,80,61,92.46231,179,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,d087539f-6824-4322-9dae-5117556569e4,Victoria,BC,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,ddf873d3-61ee-40e7-8807-bba2bab40c56,2022-07-08 20:31:01.995000 +00:00,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Proponent 5,80.5,53.33,93.83925,181,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Vancouver,British Columbia,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,c3f0de93-0607-4b5e-a529-74ec6d97e552,2022-07-08 20:31:01.995000 +00:00,e5a70929-1391-44d5-b5e0-9602519df63c,Proponent 4,,,,133,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,e5a70929-1391-44d5-b5e0-9602519df63c,Regina,Saskatchewan,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,bb5b0490-8a7c-435b-a9ed-2d1f74d4c2ff,2022-07-08 20:31:01.995000 +00:00,3f497cb0-1672-4fc3-9c3d-f82621481c30,"",,,,,NOT_AWARDED,b6cdccf4-0dbc-491a-a7d8-866d6c5edd6d,2022-07-08 20:31:02.017000 +00:00,58efbad2-4d6e-49f3-abe1-56576538dc4d,2022-05-27 21:34:26.359000 +00:00,1000000,5,"{Agile,Data Visualization,DevOps,Front-End Development,Scrum,User Experience Design,Privacy,JavaScript,RESTful API Development,Quality Assurance,Git,Security Engineering,OpenShift,User Research,Back-End Development}","",25,40,25,10,3f497cb0-1672-4fc3-9c3d-f82621481c30,Calgary,Alberta,Canada,215,58efbad2-4d6e-49f3-abe1-56576538dc4d
b7c75650-f86a-4971-a738-a04a26f5d7c9,da76e033-7a7a-4c43-ba26-2307c26a4f1d,2022-01-18 20:05:13.962000 +00:00,77dd6b0e-76a5-4dfb-aeee-fc4a37e98f02,Proponent 1,,,,13.5,EVALUATED_QUESTIONS,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,77dd6b0e-76a5-4dfb-aeee-fc4a37e98f02,Victoria,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,c7079ba9-f72c-4398-9443-dd99418d8126,2022-09-13 19:54:33.531000 +00:00,abb7a043-9b95-45b0-bab4-56db2039286b,Proponent 3,,,,10,WITHDRAWN,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,abb7a043-9b95-45b0-bab4-56db2039286b,Vancouver,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,b998965e-a885-496f-9797-0057ba1211f4,2022-02-03 19:28:14.473000 +00:00,697ff7cd-b6b3-44df-82ac-73dcc17258f7,Proponent 4,80.4,50.21,93.35837,14.5,NOT_AWARDED,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,697ff7cd-b6b3-44df-82ac-73dcc17258f7,Vancouver,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,766a78ff-c51e-4dcc-88de-0aee19a30f7d,2022-02-03 19:28:14.473000 +00:00,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Proponent 2,85.92,77.92,100,15,NOT_AWARDED,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Vancouver,British Columbia,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,6ed8786c-8e4d-45c6-b840-4d83bc8abf47,2022-02-03 19:28:14.473000 +00:00,211b188b-4510-45a7-a406-56b904ea8548,Proponent 5,84.72,86.88,92,18,AWARDED,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,211b188b-4510-45a7-a406-56b904ea8548,Victoria,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,3ce78dbe-f349-401b-939b-426bad6efb90,2022-02-03 19:28:14.473000 +00:00,a414d09a-6be0-4203-9d10-b5b79bc03368,Proponent 6,90,35.42,92,16.5,NOT_AWARDED,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,a414d09a-6be0-4203-9d10-b5b79bc03368,Victoria,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
b7c75650-f86a-4971-a738-a04a26f5d7c9,6a4b9aeb-4af9-4faa-862e-4c4c9f0a4e67,2022-01-18 20:07:39.625000 +00:00,4da82e8b-a429-4d42-be7d-87e08e5cb6fb,Proponent 7,,,,9,EVALUATED_QUESTIONS,b7c75650-f86a-4971-a738-a04a26f5d7c9,2022-02-03 19:28:14.489000 +00:00,61a99cc0-76a8-45e4-8c04-98497b223592,2022-01-07 00:26:49.899000 +00:00,2000000,5,"{Agile,DevOps,Back-End Development,Git,User Experience Design,React-Redux,PostgreSQL,Front-End Development,OpenShift,Flyway}","{Delivery Management,Azure Cloud,Amazon Web Services,User Research}",20,30,40,10,4da82e8b-a429-4d42-be7d-87e08e5cb6fb,Vancouver,BC,Canada,25,61a99cc0-76a8-45e4-8c04-98497b223592
ba6b5506-fe2f-42a6-a32b-92982fe417d2,0e91ff33-78b6-4b8d-a1b5-60bf5568710d,2021-01-15 23:31:14.578000 +00:00,64b67d7c-2769-48e1-92db-b811e782f8bd,Proponent 2,,,,22,EVALUATED_QUESTIONS,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,64b67d7c-2769-48e1-92db-b811e782f8bd,Vancouver,BC,Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
ba6b5506-fe2f-42a6-a32b-92982fe417d2,3d530552-7fb6-46ef-b4e2-2faa40635b8f,2021-02-01 20:59:10.882000 +00:00,6dd688c3-3367-4463-8f69-d0353a2429f4,Proponent 7,80,81.8,100,25,NOT_AWARDED,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,6dd688c3-3367-4463-8f69-d0353a2429f4,Vancouver,British Columbia (BC),Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
ba6b5506-fe2f-42a6-a32b-92982fe417d2,898df875-398c-4318-b9b5-d553ccf65019,2021-02-01 20:59:10.882000 +00:00,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Proponent 5,81,90.9,99,26,AWARDED,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,73064d46-e6a0-4dec-bcf6-d26b10b190fc,Vancouver,British Columbia,Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
ba6b5506-fe2f-42a6-a32b-92982fe417d2,e26b7df8-7674-41a6-ae22-9e82d869d4cc,2021-02-01 20:59:10.882000 +00:00,211b188b-4510-45a7-a406-56b904ea8548,Proponent 8,92,41.8,93.396225,30,NOT_AWARDED,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,211b188b-4510-45a7-a406-56b904ea8548,Victoria,BC,Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
ba6b5506-fe2f-42a6-a32b-92982fe417d2,a6e03b96-ab10-4247-99f0-798b6db26c54,2021-01-26 18:57:56.031000 +00:00,77dd6b0e-76a5-4dfb-aeee-fc4a37e98f02,Proponent 4,74,,,27,EVALUATED_CODE_CHALLENGE,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,77dd6b0e-76a5-4dfb-aeee-fc4a37e98f02,Victoria,BC,Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
ba6b5506-fe2f-42a6-a32b-92982fe417d2,2d487791-f9b3-4b07-96ac-f446ff287078,2021-01-15 23:36:22.300000 +00:00,445eb43c-71e8-49a1-8878-1bd57f60436a,Proponent 9,,,,18,EVALUATED_QUESTIONS,ba6b5506-fe2f-42a6-a32b-92982fe417d2,2021-02-01 20:59:10.912000 +00:00,f172245d-3714-4bca-90ce-6aad9222adc9,2020-12-29 18:44:58.036000 +00:00,530000,3,"{Agile,Business Analysis,Delivery Management,DevOps,Geographic Information Systems,JavaScript,NodeJS,RESTful API Development,React,User Experience Design,User Interface Design,User Flows,User Research,Scrum,OpenShift}","{iOS App Development,Android App Development}",35,30,30,5,445eb43c-71e8-49a1-8878-1bd57f60436a,Victoria,BC,Canada,35,f172245d-3714-4bca-90ce-6aad9222adc9
